78.128.112.14 - - [28/Nov/2021:00:24:46 +0000] "-" 400 -
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/secure.png HTTP/1.1" 200 1908
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "POST /jenkins/administrativeMonitor/hudson.diagnosis.ReverseProxySetupMonitor/test HTTP/1.1" 302 -
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/plugin/credentials/images/48x48/credentials.png HTTP/1.1" 200 4008
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.2 HTTP/1.1" 200 71760
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/administrativeMonitor/hudson.diagnosis.ReverseProxySetupMonitor/testForReverseProxySetup/http%3A%2F%2F18.222.90.140%3A8080%2Fjenkins%2Fmanage/ HTTP/1.1" 400 -
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/user.png HTTP/1.1" 200 3373
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/computer.png HTTP/1.1" 200 3000
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/clipboard.png HTTP/1.1" 200 1501
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/monitor.png HTTP/1.1" 200 3270
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "POST /jenkins/administrativeMonitor/hudson.diagnosis.ReverseProxySetupMonitor/test HTTP/1.1" 302 -
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/document.png HTTP/1.1" 200 745
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/refresh.png HTTP/1.1" 200 3387
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/terminal.png HTTP/1.1" 200 2433
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/notepad.png HTTP/1.1" 200 2282
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/jenkins/administrativeMonitor/hudson.diagnosis.ReverseProxySetupMonitor/testForReverseProxySetup/http%3A%2F%2F18.222.90.140%3A8080%2Fjenkins%2Fmanage/ HTTP/1.1" 400 -
49.37.169.198 - - [28/Nov/2021:07:28:54 +0000] "GET /jenkins/static/747a0610/images/48x48/system-log-out.png HTTP/1.1" 200 1814
49.37.169.198 - - [28/Nov/2021:07:28:59 +0000] "POST /jenkins/ajaxBuildQueue HTTP/1.1" 200 405
49.37.169.198 - - [28/Nov/2021:07:28:59 +0000] "POST /jenkins/ajaxExecutors HTTP/1.1" 200 428
49.37.169.198 - - [28/Nov/2021:07:28:59 +0000] "POST /jenkins/administrativeMonitor/hudson.diagnosis.ReverseProxySetupMonitor/act HTTP/1.1" 302 -
49.37.169.198 - - [28/Nov/2021:07:29:00 +0000] "GET /jenkins/manage HTTP/1.1" 200 5053
49.37.169.198 - - [28/Nov/2021:07:29:00 +0000] "GET /jenkins/administrativeMonitor/jenkins.diagnostics.URICheckEncodingMonitor/checkURIEncoding?value=%E5%9F%B7%E4%BA%8B HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:29:02 +0000] "POST /jenkins/administrativeMonitor/jenkins.diagnostics.ControllerExecutorsNoAgents/act HTTP/1.1" 302 -
49.37.169.198 - - [28/Nov/2021:07:29:02 +0000] "GET /jenkins/manage HTTP/1.1" 200 4924
49.37.169.198 - - [28/Nov/2021:07:29:02 +0000] "GET /jenkins/administrativeMonitor/jenkins.diagnostics.URICheckEncodingMonitor/checkURIEncoding?value=%E5%9F%B7%E4%BA%8B HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:29:04 +0000] "POST /jenkins/administrativeMonitor/jenkins.monitor.JavaVersionRecommendationAdminMonitor/act HTTP/1.1" 302 -
49.37.169.198 - - [28/Nov/2021:07:29:04 +0000] "GET /jenkins/manage HTTP/1.1" 200 4808
49.37.169.198 - - [28/Nov/2021:07:29:05 +0000] "GET /jenkins/administrativeMonitor/jenkins.diagnostics.URICheckEncodingMonitor/checkURIEncoding?value=%E5%9F%B7%E4%BA%8B HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:29:07 +0000] "GET /jenkins/pluginManager HTTP/1.1" 302 -
49.37.169.198 - - [28/Nov/2021:07:29:07 +0000] "GET /jenkins/pluginManager/ HTTP/1.1" 200 5424
49.37.169.198 - - [28/Nov/2021:07:29:07 +0000] "GET /jenkins/static/747a0610/images/24x24/grey_anime.gif HTTP/1.1" 200 2500
49.37.169.198 - - [28/Nov/2021:07:29:07 +0000] "GET /jenkins/static/747a0610/images/24x24/grey.png HTTP/1.1" 200 631
49.37.169.198 - - [28/Nov/2021:07:29:08 +0000] "GET /jenkins/adjuncts/747a0610/hudson/PluginManager/_table.css HTTP/1.1" 200 521
49.37.169.198 - - [28/Nov/2021:07:29:08 +0000] "GET /jenkins/adjuncts/747a0610/hudson/PluginManager/_table.js HTTP/1.1" 200 3634
49.37.169.198 - - [28/Nov/2021:07:29:08 +0000] "GET /jenkins/static/747a0610/images/24x24/up.png HTTP/1.1" 200 769
49.37.169.198 - - [28/Nov/2021:07:29:08 +0000] "GET /jenkins/static/747a0610/images/24x24/plugin.png HTTP/1.1" 200 814
49.37.169.198 - - [28/Nov/2021:07:29:08 +0000] "GET /jenkins/static/747a0610/images/build-status/build-status-sprite.svg HTTP/1.1" 200 2868
49.37.169.198 - - [28/Nov/2021:07:29:08 +0000] "GET /jenkins/images/build-status/build-status-sprite.svg HTTP/1.1" 200 2868
49.37.169.198 - - [28/Nov/2021:07:29:11 +0000] "GET /jenkins/pluginManager/available HTTP/1.1" 200 3016
49.37.169.198 - - [28/Nov/2021:07:29:11 +0000] "GET /jenkins/static/747a0610/jsbundles/plugin-manager-ui.js HTTP/1.1" 200 3946
49.37.169.198 - - [28/Nov/2021:07:29:11 +0000] "GET /jenkins/static/747a0610/jsbundles/plugin-manager-ui.css HTTP/1.1" 200 667
49.37.169.198 - - [28/Nov/2021:07:29:12 +0000] "GET /jenkins/pluginManager/pluginsSearch?query=&limit=50&_=1638084552324 HTTP/1.1" 200 24745
49.37.169.198 - - [28/Nov/2021:07:29:14 +0000] "GET /jenkins/pluginManager/pluginsSearch?query=m&limit=50&_=1638084552325 HTTP/1.1" 200 25533
49.37.169.198 - - [28/Nov/2021:07:29:15 +0000] "GET /jenkins/pluginManager/pluginsSearch?query=ma&limit=50&_=1638084552326 HTTP/1.1" 200 28562
49.37.169.198 - - [28/Nov/2021:07:29:16 +0000] "GET /jenkins/pluginManager/pluginsSearch?query=mave&limit=50&_=1638084552327 HTTP/1.1" 200 15500
49.37.169.198 - - [28/Nov/2021:07:29:16 +0000] "GET /jenkins/pluginManager/pluginsSearch?query=maven&limit=50&_=1638084552328 HTTP/1.1" 200 15500
49.37.169.198 - - [28/Nov/2021:07:29:17 +0000] "GET /jenkins/pluginManager/pluginsSearch?query=maven&limit=50&_=1638084552329 HTTP/1.1" 200 15500
49.37.169.198 - - [28/Nov/2021:07:29:51 +0000] "GET /jenkins/pluginManager/available?filter=Build%20Tools HTTP/1.1" 200 3029
49.37.169.198 - - [28/Nov/2021:07:29:52 +0000] "GET /jenkins/pluginManager/pluginsSearch?query=build%20tools&limit=50&_=1638084592339 HTTP/1.1" 200 27039
49.37.169.198 - - [28/Nov/2021:07:29:59 +0000] "POST /jenkins/pluginManager/install HTTP/1.1" 302 -
49.37.169.198 - - [28/Nov/2021:07:29:59 +0000] "GET /jenkins/updateCenter/ HTTP/1.1" 200 5980
49.37.169.198 - - [28/Nov/2021:07:29:59 +0000] "GET /jenkins/static/747a0610/images/32x32/plugin.png HTTP/1.1" 200 1235
49.37.169.198 - - [28/Nov/2021:07:30:00 +0000] "GET /jenkins/static/747a0610/images/16x16/go-next.png HTTP/1.1" 200 548
49.37.169.198 - - [28/Nov/2021:07:30:05 +0000] "POST /jenkins/updateCenter/body HTTP/1.1" 200 2886
49.37.169.198 - - [28/Nov/2021:07:30:10 +0000] "POST /jenkins/updateCenter/body HTTP/1.1" 200 2886
49.37.169.198 - - [28/Nov/2021:07:30:16 +0000] "POST /jenkins/updateCenter/body HTTP/1.1" 200 2886
49.37.169.198 - - [28/Nov/2021:07:30:20 +0000] "GET /jenkins/ HTTP/1.1" 200 3551
49.37.169.198 - - [28/Nov/2021:07:30:23 +0000] "GET /jenkins/view/all/newJob HTTP/1.1" 200 2701
49.37.169.198 - - [28/Nov/2021:07:30:24 +0000] "GET /jenkins/view/all/itemCategories?depth=3&iconStyle=icon-xlg HTTP/1.1" 200 1259
49.37.169.198 - - [28/Nov/2021:07:30:24 +0000] "GET /jenkins/static/747a0610/plugin/maven-plugin/images/48x48/mavenmoduleset.png HTTP/1.1" 200 3360
49.37.169.198 - - [28/Nov/2021:07:30:24 +0000] "GET /jenkins/plugin/workflow-job/images/48x48/pipelinejob.png HTTP/1.1" 304 -
49.37.169.198 - - [28/Nov/2021:07:30:24 +0000] "GET /jenkins/plugin/matrix-project/images/48x48/matrixproject.png HTTP/1.1" 304 -
49.37.169.198 - - [28/Nov/2021:07:31:44 +0000] "GET /jenkins/view/all/checkJobName?value=m HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:44 +0000] "GET /jenkins/view/all/checkJobName?value=ma HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:44 +0000] "GET /jenkins/view/all/checkJobName?value=mav HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:44 +0000] "GET /jenkins/view/all/checkJobName?value=mave HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:44 +0000] "GET /jenkins/view/all/checkJobName?value=maven HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:45 +0000] "GET /jenkins/view/all/checkJobName?value=maven%20 HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:46 +0000] "GET /jenkins/view/all/checkJobName?value=maven%20p HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:46 +0000] "GET /jenkins/view/all/checkJobName?value=maven%20pr HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:46 +0000] "GET /jenkins/view/all/checkJobName?value=maven%20pro HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:46 +0000] "GET /jenkins/view/all/checkJobName?value=maven%20proj HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:46 +0000] "GET /jenkins/view/all/checkJobName?value=maven%20proje HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:47 +0000] "GET /jenkins/view/all/checkJobName?value=maven%20projec HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:47 +0000] "GET /jenkins/view/all/checkJobName?value=maven%20project HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:49 +0000] "GET /jenkins/view/all/checkJobName?value=maven%20project HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:51 +0000] "POST /jenkins/view/all/createItem HTTP/1.1" 302 -
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/textarea/textarea.js HTTP/1.1" 200 1221
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/textarea/textarea.css HTTP/1.1" 200 99
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/section_.css HTTP/1.1" 200 145
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/section_.js HTTP/1.1" 200 911
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/static/747a0610/images/textarea-handle.gif HTTP/1.1" 200 52
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/advanced/advanced.js HTTP/1.1" 200 579
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/repeatable/repeatable.js HTTP/1.1" 200 2216
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/hetero-list/hetero-list.js HTTP/1.1" 200 2147
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/select/select.js HTTP/1.1" 200 1870
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/radioBlock/radioBlock.js HTTP/1.1" 200 947
49.37.169.198 - - [28/Nov/2021:07:31:55 +0000] "GET /jenkins/static/747a0610/plugin/credentials/images/16x16/new-credential.png HTTP/1.1" 200 755
49.37.169.198 - - [28/Nov/2021:07:31:56 +0000] "GET /jenkins/static/747a0610/plugin/credentials/images/16x16/system-store.png HTTP/1.1" 200 1010
49.37.169.198 - - [28/Nov/2021:07:31:56 +0000] "GET /jenkins/adjuncts/747a0610/lib/credentials/select/select.js HTTP/1.1" 200 3784
49.37.169.198 - - [28/Nov/2021:07:31:56 +0000] "GET /jenkins/adjuncts/747a0610/lib/credentials/select/select.css HTTP/1.1" 200 459
49.37.169.198 - - [28/Nov/2021:07:31:56 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkCredentialsId HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:56 +0000] "GET /jenkins/static/747a0610/images/spinner.gif HTTP/1.1" 200 1659
49.37.169.198 - - [28/Nov/2021:07:31:56 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/fillCredentialsIdItems HTTP/1.1" 200 131
49.37.169.198 - - [28/Nov/2021:07:31:56 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/fillCredentialsIdItems HTTP/1.1" 200 131
49.37.169.198 - - [28/Nov/2021:07:31:56 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkCredentialsId HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:56 +0000] "GET /jenkins/job/maven%20project/configure HTTP/1.1" 200 19299
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "GET /jenkins/static/747a0610/plugin/github/js/warning.js HTTP/1.1" 200 340
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "GET /jenkins/adjuncts/747a0610/hudson/plugins/build_timeout/nestedHelp.js HTTP/1.1" 200 1136
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/confirm.js HTTP/1.1" 200 968
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "GET /jenkins/adjuncts/747a0610/lib/form/apply/apply.js HTTP/1.1" 200 1263
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "GET /jenkins/static/747a0610/images/16x16/error.png HTTP/1.1" 200 543
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "GET /jenkins/static/747a0610/jsbundles/config-scrollspy.js HTTP/1.1" 200 5679
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "GET /jenkins/static/747a0610/jsbundles/config-scrollspy.css HTTP/1.1" 200 4033
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "GET /jenkins/static/747a0610/scripts/yui/assets/skins/sam/sprite.png HTTP/1.1" 200 3128
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "POST /jenkins/job/maven%20project/descriptorByName/org.jenkins.plugins.lockableresources.RequiredResourcesProperty/checkResourceNames HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "POST /jenkins/job/maven%20project/descriptorByName/jenkins.branch.RateLimitBranchProperty$JobPropertyImpl/checkCount HTTP/1.1" 200 129
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "POST /jenkins/job/maven%20project/descriptorByName/jenkins.branch.RateLimitBranchProperty$JobPropertyImpl/checkCount HTTP/1.1" 200 129
49.37.169.198 - - [28/Nov/2021:07:31:57 +0000] "POST /jenkins/$stapler/bound/20f6347f-65b7-4f43-95a9-48d5034ceb37/render HTTP/1.1" 200 430
49.37.169.198 - - [28/Nov/2021:07:31:58 +0000] "POST /jenkins/$stapler/bound/e67b38c5-b715-4459-8db3-628bf6cce47a/render HTTP/1.1" 200 670
49.37.169.198 - - [28/Nov/2021:07:31:58 +0000] "POST /jenkins/job/maven%20project/descriptorByName/jenkins.branch.RateLimitBranchProperty$JobPropertyImpl/fillDurationNameItems HTTP/1.1" 200 166
49.37.169.198 - - [28/Nov/2021:07:31:58 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/fillCredentialsIdItems HTTP/1.1" 200 131
49.37.169.198 - - [28/Nov/2021:07:31:58 +0000] "POST /jenkins/job/maven%20project/descriptorByName/org.jenkins.plugins.lockableresources.RequiredResourcesProperty/checkLabelName HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:58 +0000] "POST /jenkins/$stapler/bound/8441c968-37e5-4aa6-a0ea-5d59a91bd6e3/render HTTP/1.1" 200 20
49.37.169.198 - - [28/Nov/2021:07:31:58 +0000] "GET /jenkins/static/747a0610/images/none.gif HTTP/1.1" 200 96
49.37.169.198 - - [28/Nov/2021:07:31:58 +0000] "POST /jenkins/job/maven%20project/descriptorByName/org.jenkins.plugins.lockableresources.RequiredResourcesProperty/checkResourceNumber HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:58 +0000] "POST /jenkins/job/maven%20project/descriptorByName/jenkins.branch.RateLimitBranchProperty$JobPropertyImpl/checkCount HTTP/1.1" 200 129
49.37.169.198 - - [28/Nov/2021:07:31:58 +0000] "POST /jenkins/checkDisplayName HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:59 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkUrl HTTP/1.1" 200 121
49.37.169.198 - - [28/Nov/2021:07:31:59 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkRefspec HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:31:59 +0000] "POST /jenkins/job/maven%20project/descriptorByName/jenkins.triggers.ReverseBuildTrigger/checkUpstreamProjects HTTP/1.1" 200 113
49.37.169.198 - - [28/Nov/2021:07:32:00 +0000] "POST /jenkins/job/maven%20project/checkFileInWorkspace HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:32:00 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.maven.MavenModuleSet/checkCustomWorkspace HTTP/1.1" 200 119
49.37.169.198 - - [28/Nov/2021:07:32:00 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkCredentialsId HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:32:00 +0000] "POST /jenkins/job/maven%20project/descriptorByName/org.jenkinsci.plugins.scriptsecurity.sandbox.groovy.SecureGroovyScript/checkScript HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:32:01 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.triggers.TimerTrigger/checkSpec HTTP/1.1" 200 125
49.37.169.198 - - [28/Nov/2021:07:32:01 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.triggers.SCMTrigger/checkScmpoll_spec HTTP/1.1" 200 173
49.37.169.198 - - [28/Nov/2021:07:33:29 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkCredentialsId HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:33:29 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/fillCredentialsIdItems HTTP/1.1" 200 131
49.37.169.198 - - [28/Nov/2021:07:33:29 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkRefspec HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:33:29 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkCredentialsId HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:33:29 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/fillCredentialsIdItems HTTP/1.1" 200 131
49.37.169.198 - - [28/Nov/2021:07:33:29 +0000] "POST /jenkins/job/maven%20project/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkUrl HTTP/1.1" 200 6
49.37.169.198 - - [28/Nov/2021:07:33:46 +0000] "GET /jenkins/descriptor/com.cloudbees.plugins.credentials.CredentialsSelectHelper/resolver/com.cloudbees.plugins.credentials.CredentialsSelectHelper$SystemContextResolver/provider/com.cloudbees.plugins.credentials.SystemCredentialsProvider$ProviderImpl/context/jenkins/dialog HTTP/1.1" 200 1300
